row,state,column,date,red,green,blue
21,Michigan,26,2020-07-18,69,71,77
21,Michigan,27,2020-07-25,124,126,130
21,Michigan,28,2020-08-01,69,71,77
21,Michigan,29,2020-08-08,69,71,77
21,Michigan,30,2020-08-15,44,46,53
21,Michigan,31,2020-08-22,44,46,53
21,Michigan,32,2020-08-29,44,46,53
21,Michigan,33,2020-09-05,44,46,53
21,Michigan,34,2020-09-12,44,46,53
21,Michigan,35,2020-09-19,44,46,53
21,Michigan,36,2020-09-26,124,126,130
21,Michigan,37,2020-10-03,69,71,77
21,Michigan,38,2020-10-10,69,71,77
21,Michigan,39,2020-10-17,69,71,77
21,Michigan,40,2020-10-24,69,71,77
21,Michigan,41,2020-10-31,124,126,130
21,Michigan,42,2020-11-07,44,46,53
21,Michigan,43,2020-11-14,44,46,53
21,Michigan,44,2020-11-21,44,46,53
21,Michigan,45,2020-11-28,44,46,53
21,Michigan,46,2020-12-05,44,46,53
21,Michigan,47,2020-12-12,44,46,53
21,Michigan,48,2020-12-19,44,46,53
21,Michigan,49,2020-12-26,44,46,53
21,Michigan,50,2021-01-02,44,46,53
21,Michigan,51,2021-01-09,44,46,53
21,Michigan,52,2021-01-16,124,126,130
21,Michigan,53,2021-01-23,44,46,53
21,Michigan,54,2021-01-30,44,46,53
21,Michigan,55,2021-02-06,44,46,53
21,Michigan,56,2021-02-13,124,126,130
21,Michigan,57,2021-02-20,69,71,77
21,Michigan,58,2021-02-27,124,126,130
22,Minnesota,0,2020-01-18,219,220,221
22,Minnesota,1,2020-01-25,255,255,255
22,Minnesota,2,2020-02-01,239,239,240
22,Minnesota,3,2020-02-08,219,220,221
22,Minnesota,4,2020-02-15,219,220,221
22,Minnesota,5,2020-02-22,219,220,221
22,Minnesota,6,2020-02-29,219,220,221
22,Minnesota,7,2020-03-07,219,220,221
22,Minnesota,8,2020-03-14,197,197,199
22,Minnesota,9,2020-03-21,44,46,53
22,Minnesota,10,2020-03-28,44,46,53
22,Minnesota,11,2020-04-04,44,46,53
22,Minnesota,12,2020-04-11,44,46,53
22,Minnesota,13,2020-04-18,44,46,53
22,Minnesota,14,2020-04-25,69,71,77
22,Minnesota,15,2020-05-02,124,126,130
22,Minnesota,16,2020-05-09,124,126,130
22,Minnesota,17,2020-05-16,124,126,130
22,Minnesota,18,2020-05-23,69,71,77
22,Minnesota,19,2020-05-30,69,71,77
22,Minnesota,20,2020-06-06,69,71,77
22,Minnesota,21,2020-06-13,124,126,130
22,Minnesota,22,2020-06-20,124,126,130
22,Minnesota,23,2020-06-27,69,71,77
22,Minnesota,24,2020-07-04,69,71,77
22,Minnesota,25,2020-07-11,124,126,130
22,Minnesota,26,2020-07-18,69,71,77
22,Minnesota,27,2020-07-25,124,126,130
22,Minnesota,28,2020-08-01,69,71,77
22,Minnesota,29,2020-08-08,69,71,77
22,Minnesota,30,2020-08-15,44,46,53
22,Minnesota,31,2020-08-22,44,46,53
22,Minnesota,32,2020-08-29,44,46,53
22,Minnesota,33,2020-09-05,44,46,53
22,Minnesota,34,2020-09-12,44,46,53
22,Minnesota,35,2020-09-19,44,46,53
22,Minnesota,36,2020-09-26,69,71,77
22,Minnesota,37,2020-10-03,44,46,53
22,Minnesota,38,2020-10-10,44,46,53
22,Minnesota,39,2020-10-17,44,46,53
22,Minnesota,40,2020-10-24,44,46,53
22,Minnesota,41,2020-10-31,124,126,130
22,Minnesota,42,2020-11-07,69,71,77
22,Minnesota,43,2020-11-14,44,46,53
22,Minnesota,44,2020-11-21,44,46,53
22,Minnesota,45,2020-11-28,44,46,53
22,Minnesota,46,2020-12-05,44,46,53
22,Minnesota,47,2020-12-12,124,126,130
22,Minnesota,48,2020-12-19,69,71,77
22,Minnesota,49,2020-12-26,69,71,77
22,Minnesota,50,2021-01-02,44,46,53
22,Minnesota,51,2021-01-09,44,46,53
22,Minnesota,52,2021-01-16,44,46,53
22,Minnesota,53,2021-01-23,44,46,53
22,Minnesota,54,2021-01-30,69,71,77
22,Minnesota,55,2021-02-06,124,126,130
22,Minnesota,56,2021-02-13,44,46,53
22,Minnesota,57,2021-02-20,44,46,53
22,Minnesota,58,2021-02-27,44,46,53
23,Mississippi,0,2020-01-18,197,197,199
23,Mississippi,1,2020-01-25,197,197,199
23,Mississippi,2,2020-02-01,167,168,171
23,Mississippi,3,2020-02-08,197,197,199
23,Mississippi,4,2020-02-15,197,197,199
23,Mississippi,5,2020-02-22,167,168,171
23,Mississippi,6,2020-02-29,219,220,221
23,Mississippi,7,2020-03-07,219,220,221
23,Mississippi,8,2020-03-14,197,197,199
23,Mississippi,9,2020-03-21,44,46,53
23,Mississippi,10,2020-03-28,44,46,53
23,Mississippi,11,2020-04-04,44,46,53
23,Mississippi,12,2020-04-11,44,46,53
23,Mississippi,13,2020-04-18,44,46,53
23,Mississippi,14,2020-04-25,44,46,53
23,Mississippi,15,2020-05-02,44,46,53
23,Mississippi,16,2020-05-09,44,46,53
23,Mississippi,17,2020-05-16,124,126,130
23,Mississippi,18,2020-05-23,124,126,130
23,Mississippi,19,2020-05-30,124,126,130
23,Mississippi,20,2020-06-06,69,71,77
23,Mississippi,21,2020-06-13,69,71,77
23,Mississippi,22,2020-06-20,69,71,77
23,Mississippi,23,2020-06-27,124,126,130
23,Mississippi,24,2020-07-04,124,126,130
23,Mississippi,25,2020-07-11,44,46,53
23,Mississippi,26,2020-07-18,44,46,53
23,Mississippi,27,2020-07-25,69,71,77
23,Mississippi,28,2020-08-01,124,126,130
23,Mississippi,29,2020-08-08,124,126,130
23,Mississippi,30,2020-08-15,69,71,77
23,Mississippi,31,2020-08-22,124,126,130
23,Mississippi,32,2020-08-29,69,71,77
23,Mississippi,33,2020-09-05,69,71,77
23,Mississippi,34,2020-09-12,69,71,77
23,Mississippi,35,2020-09-19,69,71,77
23,Mississippi,36,2020-09-26,124,126,130
23,Mississippi,37,2020-10-03,69,71,77
23,Mississippi,38,2020-10-10,124,126,130
23,Mississippi,39,2020-10-17,69,71,77
23,Mississippi,40,2020-10-24,124,126,130
23,Mississippi,41,2020-10-31,44,46,53
23,Mississippi,42,2020-11-07,44,46,53
23,Mississippi,43,2020-11-14,69,71,77
23,Mississippi,44,2020-11-21,69,71,77
23,Mississippi,45,2020-11-28,124,126,130
23,Mississippi,46,2020-12-05,44,46,53
23,Mississippi,47,2020-12-12,44,46,53
23,Mississippi,48,2020-12-19,44,46,53
23,Mississippi,49,2020-12-26,44,46,53
23,Mississippi,50,2021-01-02,44,46,53
23,Mississippi,51,2021-01-09,44,46,53
23,Mississippi,52,2021-01-16,44,46,53
23,Mississippi,53,2021-01-23,124,126,130
23,Mississippi,54,2021-01-30,124,126,130
23,Mississippi,55,2021-02-06,44,46,53
23,Mississippi,56,2021-02-13,44,46,53
23,Mississippi,57,2021-02-20,44,46,53
23,Mississippi,58,2021-02-27,44,46,53
24,Missouri,0,2020-01-18,219,220,221
24,Missouri,1,2020-01-25,219,220,221
24,Missouri,2,2020-02-01,167,168,171
24,Missouri,3,2020-02-08,197,197,199
24,Missouri,4,2020-02-15,219,220,221
24,Missouri,5,2020-02-22,255,255,255
24,Missouri,6,2020-02-29,255,255,255
24,Missouri,7,2020-03-07,219,220,221
24,Missouri,8,2020-03-14,167,168,171
24,Missouri,9,2020-03-21,44,46,53
24,Missouri,10,2020-03-28,44,46,53
24,Missouri,11,2020-04-04,44,46,53
24,Missouri,12,2020-04-11,44,46,53
24,Missouri,13,2020-04-18,44,46,53
24,Missouri,14,2020-04-25,44,46,53
24,Missouri,15,2020-05-02,44,46,53
24,Missouri,16,2020-05-09,124,126,130
24,Missouri,17,2020-05-16,69,71,77
24,Missouri,18,2020-05-23,124,126,130
24,Missouri,19,2020-05-30,69,71,77
24,Missouri,20,2020-06-06,69,71,77
24,Missouri,21,2020-06-13,69,71,77
24,Missouri,22,2020-06-20,124,126,130
24,Missouri,23,2020-06-27,124,126,130
24,Missouri,24,2020-07-04,69,71,77
24,Missouri,25,2020-07-11,69,71,77
24,Missouri,26,2020-07-18,124,126,130
24,Missouri,27,2020-07-25,69,71,77
24,Missouri,28,2020-08-01,124,126,130
24,Missouri,29,2020-08-08,69,71,77
24,Missouri,30,2020-08-15,69,71,77
24,Missouri,31,2020-08-22,124,126,130
24,Missouri,32,2020-08-29,44,46,53
24,Missouri,33,2020-09-05,44,46,53
24,Missouri,34,2020-09-12,124,126,130
24,Missouri,35,2020-09-19,124,126,130
24,Missouri,36,2020-09-26,124,126,130
24,Missouri,37,2020-10-03,44,46,53
24,Missouri,38,2020-10-10,44,46,53
24,Missouri,39,2020-10-17,44,46,53
24,Missouri,40,2020-10-24,44,46,53
24,Missouri,41,2020-10-31,44,46,53
24,Missouri,42,2020-11-07,44,46,53
24,Missouri,43,2020-11-14,44,46,53
24,Missouri,44,2020-11-21,44,46,53
24,Missouri,45,2020-11-28,44,46,53
24,Missouri,46,2020-12-05,44,46,53
24,Missouri,47,2020-12-12,124,126,130
24,Missouri,48,2020-12-19,124,126,130
24,Missouri,49,2020-12-26,69,71,77
24,Missouri,50,2021-01-02,44,46,53
24,Missouri,51,2021-01-09,44,46,53
24,Missouri,52,2021-01-16,44,46,53
24,Missouri,53,2021-01-23,44,46,53
24,Missouri,54,2021-01-30,44,46,53
24,Missouri,55,2021-02-06,44,46,53
24,Missouri,56,2021-02-13,44,46,53
24,Missouri,57,2021-02-20,44,46,53
24,Missouri,58,2021-02-27,44,46,53
25,Montana,0,2020-01-18,239,239,240
25,Montana,1,2020-01-25,255,255,255
25,Montana,2,2020-02-01,239,239,240
25,Montana,3,2020-02-08,255,255,255
25,Montana,4,2020-02-15,255,255,255
25,Montana,5,2020-02-22,219,220,221
25,Montana,6,2020-02-29,219,220,221
25,Montana,7,2020-03-07,219,220,221
25,Montana,8,2020-03-14,197,197,199
25,Montana,9,2020-03-21,44,46,53
25,Montana,10,2020-03-28,44,46,53
25,Montana,11,2020-04-04,44,46,53
25,Montana,12,2020-04-11,44,46,53
25,Montana,13,2020-04-18,44,46,53
25,Montana,14,2020-04-25,44,46,53
25,Montana,15,2020-05-02,44,46,53
25,Montana,16,2020-05-09,124,126,130
25,Montana,17,2020-05-16,69,71,77
25,Montana,18,2020-05-23,124,126,130
25,Montana,19,2020-05-30,69,71,77
25,Montana,20,2020-06-06,69,71,77
25,Montana,21,2020-06-13,69,71,77
25,Montana,22,2020-06-20,124,126,130
25,Montana,23,2020-06-27,124,126,130
25,Montana,24,2020-07-04,69,71,77
25,Montana,25,2020-07-11,69,71,77
25,Montana,26,2020-07-18,124,126,130
25,Montana,27,2020-07-25,124,126,130
25,Montana,28,2020-08-01,124,126,130
25,Montana,29,2020-08-08,69,71,77
25,Montana,30,2020-08-15,69,71,77
25,Montana,31,2020-08-22,69,71,77
25,Montana,32,2020-08-29,44,46,53
25,Montana,33,2020-09-05,44,46,53
25,Montana,34,2020-09-12,44,46,53
25,Montana,35,2020-09-19,44,46,53
25,Montana,36,2020-09-26,124,126,130
25,Montana,37,2020-10-03,69,71,77
25,Montana,38,2020-10-10,124,126,130
25,Montana,39,2020-10-17,124,126,130
25,Montana,40,2020-10-24,44,46,53
25,Montana,41,2020-10-31,44,46,53
25,Montana,42,2020-11-07,44,46,53
25,Montana,43,2020-11-14,44,46,53
25,Montana,44,2020-11-21,44,46,53
25,Montana,45,2020-11-28,44,46,53
25,Montana,46,2020-12-05,44,46,53
25,Montana,47,2020-12-12,124,126,130
25,Montana,48,2020-12-19,124,126,130
25,Montana,49,2020-12-26,69,71,77
25,Montana,50,2021-01-02,44,46,53
25,Montana,51,2021-01-09,44,46,53
25,Montana,52,2021-01-16,44,46,53
25,Montana,53,2021-01-23,69,71,77
25,Montana,54,2021-01-30,44,46,53
25,Montana,55,2021-02-06,44,46,53
25,Montana,56,2021-02-13,44,46,53
25,Montana,57,2021-02-20,44,46,53
25,Montana,58,2021-02-27,44,46,53
26,Nebraska,0,2020-01-18,239,239,240
26,Nebraska,1,2020-01-25,255,255,255
26,Nebraska,2,2020-02-01,239,239,240
26,Nebraska,3,2020-02-08,219,220,221
26,Nebraska,4,2020-02-15,219,220,221
26,Nebraska,5,2020-02-22,255,255,255
26,Nebraska,6,2020-02-29,255,255,255
26,Nebraska,7,2020-03-07,219,220,221
26,Nebraska,8,2020-03-14,167,168,171
26,Nebraska,9,2020-03-21,44,46,53
26,Nebraska,10,2020-03-28,44,46,53
26,Nebraska,11,2020-04-04,44,46,53
26,Nebraska,12,2020-04-11,44,46,53
26,Nebraska,13,2020-04-18,44,46,53
26,Nebraska,14,2020-04-25,44,46,53
26,Nebraska,15,2020-05-02,44,46,53
26,Nebraska,16,2020-05-09,124,126,130
26,Nebraska,17,2020-05-16,124,126,130
26,Nebraska,18,2020-05-23,124,126,130
26,Nebraska,19,2020-05-30,69,71,77
26,Nebraska,20,2020-06-06,69,71,77
26,Nebraska,21,2020-06-13,124,126,130
26,Nebraska,22,2020-06-20,69,71,77
26,Nebraska,23,2020-06-27,124,126,130
26,Nebraska,24,2020-07-04,69,71,77
26,Nebraska,25,2020-07-11,69,71,77
26,Nebraska,26,2020-07-18,124,126,130
26,Nebraska,27,2020-07-25,69,71,77
26,Nebraska,28,2020-08-01,69,71,77
26,Nebraska,29,2020-08-08,69,71,77
26,Nebraska,30,2020-08-15,124,126,130
26,Nebraska,31,2020-08-22,69,71,77
26,Nebraska,32,2020-08-29,124,126,130
26,Nebraska,33,2020-09-05,124,126,130
26,Nebraska,34,2020-09-12,44,46,53
26,Nebraska,35,2020-09-19,44,46,53
26,Nebraska,36,2020-09-26,255,255,255
26,Nebraska,37,2020-10-03,219,220,221
26,Nebraska,38,2020-10-10,219,220,221
26,Nebraska,39,2020-10-17,255,255,255
26,Nebraska,40,2020-10-24,255,255,255
26,Nebraska,41,2020-10-31,255,255,255
26,Nebraska,42,2020-11-07,219,220,221
26,Nebraska,43,2020-11-14,219,220,221
26,Nebraska,44,2020-11-21,219,220,221
26,Nebraska,45,2020-11-28,167,168,171
26,Nebraska,46,2020-12-05,219,220,221
26,Nebraska,47,2020-12-12,239,239,240
26,Nebraska,48,2020-12-19,219,220,221
26,Nebraska,49,2020-12-26,219,220,221
26,Nebraska,50,2021-01-02,219,220,221
26,Nebraska,51,2021-01-09,197,197,199
26,Nebraska,52,2021-01-16,219,220,221
26,Nebraska,53,2021-01-23,219,220,221
26,Nebraska,54,2021-01-30,167,168,171
26,Nebraska,55,2021-02-06,219,220,221
26,Nebraska,56,2021-02-13,219,220,221
26,Nebraska,57,2021-02-20,167,168,171
26,Nebraska,58,2021-02-27,219,220,221
27,Nevada,0,2020-01-18,219,220,221
27,Nevada,1,2020-01-25,255,255,255
27,Nevada,2,2020-02-01,219,220,221
27,Nevada,3,2020-02-08,167,168,171
27,Nevada,4,2020-02-15,197,197,199
27,Nevada,5,2020-02-22,197,197,199
27,Nevada,6,2020-02-29,219,220,221
27,Nevada,7,2020-03-07,219,220,221
27,Nevada,8,2020-03-14,167,168,171
27,Nevada,9,2020-03-21,44,46,53
27,Nevada,10,2020-03-28,44,46,53
27,Nevada,11,2020-04-04,44,46,53
27,Nevada,12,2020-04-11,44,46,53
27,Nevada,13,2020-04-18,44,46,53
27,Nevada,14,2020-04-25,44,46,53
27,Nevada,15,2020-05-02,44,46,53
27,Nevada,16,2020-05-09,124,126,130
27,Nevada,17,2020-05-16,124,126,130
27,Nevada,18,2020-05-23,124,126,130
27,Nevada,19,2020-05-30,69,71,77
27,Nevada,20,2020-06-06,69,71,77
27,Nevada,21,2020-06-13,124,126,130
27,Nevada,22,2020-06-20,69,71,77
27,Nevada,23,2020-06-27,124,126,130
27,Nevada,24,2020-07-04,69,71,77
27,Nevada,25,2020-07-11,69,71,77
27,Nevada,26,2020-07-18,69,71,77
27,Nevada,27,2020-07-25,69,71,77
27,Nevada,28,2020-08-01,124,126,130
27,Nevada,29,2020-08-08,44,46,53
27,Nevada,30,2020-08-15,44,46,53
27,Nevada,31,2020-08-22,69,71,77
27,Nevada,32,2020-08-29,69,71,77
27,Nevada,33,2020-09-05,69,71,77
27,Nevada,34,2020-09-12,124,126,130
27,Nevada,35,2020-09-19,44,46,53
27,Nevada,36,2020-09-26,44,46,53
27,Nevada,37,2020-10-03,44,46,53
27,Nevada,38,2020-10-10,44,46,53
27,Nevada,39,2020-10-17,44,46,53
27,Nevada,40,2020-10-24,69,71,77
27,Nevada,41,2020-10-31,124,126,130
27,Nevada,42,2020-11-07,69,71,77
27,Nevada,43,2020-11-14,124,126,130
27,Nevada,44,2020-11-21,69,71,77
27,Nevada,45,2020-11-28,44,46,53
27,Nevada,46,2020-12-05,44,46,53
27,Nevada,47,2020-12-12,124,126,130
27,Nevada,48,2020-12-19,124,126,130
27,Nevada,49,2020-12-26,124,126,130
27,Nevada,50,2021-01-02,69,71,77
27,Nevada,51,2021-01-09,44,46,53
27,Nevada,52,2021-01-16,44,46,53
27,Nevada,53,2021-01-23,44,46,53
27,Nevada,54,2021-01-30,44,46,53
27,Nevada,55,2021-02-06,44,46,53
27,Nevada,56,2021-02-13,124,126,130
27,Nevada,57,2021-02-20,44,46,53
27,Nevada,58,2021-02-27,44,46,53
28,New Hampshire,0,2020-01-18,239,239,240
28,New Hampshire,1,2020-01-25,255,255,255
28,New Hampshire,2,2020-02-01,219,220,221
28,New Hampshire,3,2020-02-08,167,168,171
28,New Hampshire,4,2020-02-15,197,197,199
28,New Hampshire,5,2020-02-22,167,168,171
28,New Hampshire,6,2020-02-29,219,220,221
28,New Hampshire,7,2020-03-07,219,220,221
28,New Hampshire,8,2020-03-14,167,168,171
28,New Hampshire,9,2020-03-21,44,46,53
28,New Hampshire,10,2020-03-28,44,46,53
28,New Hampshire,11,2020-04-04,44,46,53
28,New Hampshire,12,2020-04-11,44,46,53
28,New Hampshire,13,2020-04-18,44,46,53
28,New Hampshire,14,2020-04-25,44,46,53
28,New Hampshire,15,2020-05-02,44,46,53
28,New Hampshire,16,2020-05-09,44,46,53
28,New Hampshire,17,2020-05-16,124,126,130
28,New Hampshire,18,2020-05-23,124,126,130
28,New Hampshire,19,2020-05-30,69,71,77
28,New Hampshire,20,2020-06-06,124,126,130
28,New Hampshire,21,2020-06-13,69,71,77
28,New Hampshire,22,2020-06-20,124,126,130
28,New Hampshire,23,2020-06-27,124,126,130
28,New Hampshire,24,2020-07-04,69,71,77
28,New Hampshire,25,2020-07-11,124,126,130
28,New Hampshire,26,2020-07-18,69,71,77
28,New Hampshire,27,2020-07-25,124,126,130
28,New Hampshire,28,2020-08-01,124,126,130
28,New Hampshire,29,2020-08-08,69,71,77
28,New Hampshire,30,2020-08-15,124,126,130
28,New Hampshire,31,2020-08-22,69,71,77
28,New Hampshire,32,2020-08-29,69,71,77
28,New Hampshire,33,2020-09-05,124,126,130
28,New Hampshire,34,2020-09-12,124,126,130
28,New Hampshire,35,2020-09-19,69,71,77
28,New Hampshire,36,2020-09-26,124,126,130
28,New Hampshire,37,2020-10-03,69,71,77
28,New Hampshire,38,2020-10-10,44,46,53
28,New Hampshire,39,2020-10-17,44,46,53
28,New Hampshire,40,2020-10-24,44,46,53
28,New Hampshire,41,2020-10-31,44,46,53
28,New Hampshire,42,2020-11-07,44,46,53
28,New Hampshire,43,2020-11-14,44,46,53
28,New Hampshire,44,2020-11-21,69,71,77
28,New Hampshire,45,2020-11-28,124,126,130
28,New Hampshire,46,2020-12-05,44,46,53
28,New Hampshire,47,2020-12-12,44,46,53
28,New Hampshire,48,2020-12-19,44,46,53
28,New Hampshire,49,2020-12-26,44,46,53
28,New Hampshire,50,2021-01-02,44,46,53
28,New Hampshire,51,2021-01-09,44,46,53
28,New Hampshire,52,2021-01-16,44,46,53
28,New Hampshire,53,2021-01-23,44,46,53
28,New Hampshire,54,2021-01-30,44,46,53
28,New Hampshire,55,2021-02-06,44,46,53
28,New Hampshire,56,2021-02-13,44,46,53
28,New Hampshire,57,2021-02-20,44,46,53
28,New Hampshire,58,2021-02-27,44,46,53
29,New Jersey,0,2020-01-18,255,255,255
29,New Jersey,1,2020-01-25,255,255,255
29,New Jersey,2,2020-02-01,219,220,221
29,New Jersey,3,2020-02-08,167,168,171
29,New Jersey,4,2020-02-15,197,197,199
29,New Jersey,5,2020-02-22,167,168,171
29,New Jersey,6,2020-02-29,219,220,221
29,New Jersey,7,2020-03-07,219,220,221
29,New Jersey,8,2020-03-14,167,168,171
29,New Jersey,9,2020-03-21,44,46,53
29,New Jersey,10,2020-03-28,44,46,53
29,New Jersey,11,2020-04-04,44,46,53
29,New Jersey,12,2020-04-11,44,46,53
29,New Jersey,13,2020-04-18,44,46,53
29,New Jersey,14,2020-04-25,44,46,53
29,New Jersey,15,2020-05-02,44,46,53
29,New Jersey,16,2020-05-09,44,46,53
29,New Jersey,17,2020-05-16,124,126,130
29,New Jersey,18,2020-05-23,124,126,130
29,New Jersey,19,2020-05-30,124,126,130
29,New Jersey,20,2020-06-06,69,71,77
29,New Jersey,21,2020-06-13,69,71,77
29,New Jersey,22,2020-06-20,69,71,77
29,New Jersey,23,2020-06-27,124,126,130
29,New Jersey,24,2020-07-04,44,46,53
29,New Jersey,25,2020-07-11,44,46,53
29,New Jersey,26,2020-07-18,124,126,130
29,New Jersey,27,2020-07-25,69,71,77
29,New Jersey,28,2020-08-01,124,126,130
29,New Jersey,29,2020-08-08,69,71,77
29,New Jersey,30,2020-08-15,69,71,77
29,New Jersey,31,2020-08-22,124,126,130
29,New Jersey,32,2020-08-29,69,71,77
29,New Jersey,33,2020-09-05,124,126,130
29,New Jersey,34,2020-09-12,124,126,130
29,New Jersey,35,2020-09-19,69,71,77
29,New Jersey,36,2020-09-26,124,126,130
29,New Jersey,37,2020-10-03,69,71,77
29,New Jersey,38,2020-10-10,44,46,53
29,New Jersey,39,2020-10-17,44,46,53
29,New Jersey,40,2020-10-24,44,46,53
29,New Jersey,41,2020-10-31,44,46,53
29,New Jersey,42,2020-11-07,44,46,53
29,New Jersey,43,2020-11-14,44,46,53
29,New Jersey,44,2020-11-21,44,46,53
29,New Jersey,45,2020-11-28,44,46,53
29,New Jersey,46,2020-12-05,44,46,53
29,New Jersey,47,2020-12-12,44,46,53
29,New Jersey,48,2020-12-19,69,71,77
29,New Jersey,49,2020-12-26,124,126,130
29,New Jersey,50,2021-01-02,69,71,77
29,New Jersey,51,2021-01-09,124,126,130
29,New Jersey,52,2021-01-16,124,126,130
29,New Jersey,53,2021-01-23,69,71,77
29,New Jersey,54,2021-01-30,124,126,130
29,New Jersey,55,2021-02-06,69,71,77
29,New Jersey,56,2021-02-13,124,126,130
29,New Jersey,57,2021-02-20,44,46,53
29,New Jersey,58,2021-02-27,44,46,53
30,New Mexico,0,2020-01-18,197,197,199
30,New Mexico,1,2020-01-25,219,220,221
30,New Mexico,2,2020-02-01,219,220,221
30,New Mexico,3,2020-02-08,167,168,171
30,New Mexico,4,2020-02-15,197,197,199
30,New Mexico,5,2020-02-22,167,168,171
30,New Mexico,6,2020-02-29,219,220,221
30,New Mexico,7,2020-03-07,219,220,221
30,New Mexico,8,2020-03-14,167,168,171
30,New Mexico,9,2020-03-21,44,46,53
30,New Mexico,10,2020-03-28,44,46,53
30,New Mexico,11,2020-04-04,44,46,53
30,New Mexico,12,2020-04-11,44,46,53
30,New Mexico,13,2020-04-18,44,46,53
30,New Mexico,14,2020-04-25,44,46,53
30,New Mexico,15,2020-05-02,44,46,53
30,New Mexico,16,2020-05-09,44,46,53
30,New Mexico,17,2020-05-16,69,71,77
30,New Mexico,18,2020-05-23,124,126,130
30,New Mexico,19,2020-05-30,69,71,77
30,New Mexico,20,2020-06-06,69,71,77
30,New Mexico,21,2020-06-13,69,71,77
30,New Mexico,22,2020-06-20,69,71,77
30,New Mexico,23,2020-06-27,124,126,130
30,New Mexico,24,2020-07-04,44,46,53
30,New Mexico,25,2020-07-11,44,46,53
30,New Mexico,26,2020-07-18,44,46,53
30,New Mexico,27,2020-07-25,44,46,53
30,New Mexico,28,2020-08-01,44,46,53
30,New Mexico,29,2020-08-08,124,126,130
30,New Mexico,30,2020-08-15,124,126,130
30,New Mexico,31,2020-08-22,124,126,130
30,New Mexico,32,2020-08-29,69,71,77
30,New Mexico,33,2020-09-05,69,71,77
30,New Mexico,34,2020-09-12,124,126,130
30,New Mexico,35,2020-09-19,69,71,77
30,New Mexico,36,2020-09-26,124,126,130
30,New Mexico,37,2020-10-03,69,71,77
30,New Mexico,38,2020-10-10,124,126,130
30,New Mexico,39,2020-10-17,124,126,130
30,New Mexico,40,2020-10-24,69,71,77
30,New Mexico,41,2020-10-31,124,126,130
30,New Mexico,42,2020-11-07,69,71,77
30,New Mexico,43,2020-11-14,44,46,53
30,New Mexico,44,2020-11-21,44,46,53
30,New Mexico,45,2020-11-28,44,46,53
30,New Mexico,46,2020-12-05,124,126,130
30,New Mexico,47,2020-12-12,124,126,130
30,New Mexico,48,2020-12-19,69,71,77
30,New Mexico,49,2020-12-26,69,71,77
30,New Mexico,50,2021-01-02,69,71,77
30,New Mexico,51,2021-01-09,44,46,53
30,New Mexico,52,2021-01-16,44,46,53
30,New Mexico,53,2021-01-23,69,71,77
30,New Mexico,54,2021-01-30,69,71,77
30,New Mexico,55,2021-02-06,124,126,130
30,New Mexico,56,2021-02-13,69,71,77
30,New Mexico,57,2021-02-20,44,46,53
30,New Mexico,58,2021-02-27,44,46,53
31,New York,0,2020-01-18,239,239,240
31,New York,1,2020-01-25,255,255,255
31,New York,2,2020-02-01,219,220,221
31,New York,3,2020-02-08,167,168,171
31,New York,4,2020-02-15,197,197,199
31,New York,5,2020-02-22,197,197,199
31,New York,6,2020-02-29,219,220,221
31,New York,7,2020-03-07,219,220,221
31,New York,8,2020-03-14,44,46,53
31,New York,9,2020-03-21,44,46,53
31,New York,10,2020-03-28,44,46,53
31,New York,11,2020-04-04,44,46,53
31,New York,12,2020-04-11,44,46,53
31,New York,13,2020-04-18,44,46,53
31,New York,14,2020-04-25,44,46,53
31,New York,15,2020-05-02,44,46,53
31,New York,16,2020-05-09,44,46,53
31,New York,17,2020-05-16,124,126,130
31,New York,18,2020-05-23,124,126,130
31,New York,19,2020-05-30,124,126,130
31,New York,20,2020-06-06,69,71,77
31,New York,21,2020-06-13,124,126,130
31,New York,22,2020-06-20,69,71,77
31,New York,23,2020-06-27,124,126,130
31,New York,24,2020-07-04,69,71,77
31,New York,25,2020-07-11,69,71,77
31,New York,26,2020-07-18,124,126,130
31,New York,27,2020-07-25,124,126,130
31,New York,28,2020-08-01,69,71,77
31,New York,29,2020-08-08,69,71,77
31,New York,30,2020-08-15,69,71,77
31,New York,31,2020-08-22,69,71,77
31,New York,32,2020-08-29,44,46,53
31,New York,33,2020-09-05,44,46,53
31,New York,34,2020-09-12,44,46,53
31,New York,35,2020-09-19,44,46,53
31,New York,36,2020-09-26,124,126,130
31,New York,37,2020-10-03,69,71,77
31,New York,38,2020-10-10,69,71,77
31,New York,39,2020-10-17,124,126,130
31,New York,40,2020-10-24,44,46,53
31,New York,41,2020-10-31,44,46,53
31,New York,42,2020-11-07,44,46,53
31,New York,43,2020-11-14,44,46,53
31,New York,44,2020-11-21,44,46,53
31,New York,45,2020-11-28,44,46,53
31,New York,46,2020-12-05,44,46,53
31,New York,47,2020-12-12,44,46,53
31,New York,48,2020-12-19,44,46,53
31,New York,49,2020-12-26,44,46,53
31,New York,50,2021-01-02,44,46,53
31,New York,51,2021-01-09,44,46,53
31,New York,52,2021-01-16,44,46,53
31,New York,53,2021-01-23,69,71,77
31,New York,54,2021-01-30,44,46,53
31,New York,55,2021-02-06,44,46,53
31,New York,56,2021-02-13,124,126,130
31,New York,57,2021-02-20,69,71,77
31,New York,58,2021-02-27,69,71,77
32,North Carolina,0,2020-01-18,219,220,221
